Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,componentnumber,strongcompnum,clustering
612,,,1,1,2,1,1,2,0,1115,0
613,,,1,1,2,1,1,2,0,1115,0
614,,,2,2,4,2,2,4,0,1115,0
615,,,1,1,2,1,1,2,0,1115,0
617,,,3,4,7,3,4,7,0,1115,0.166667
618,,,1,1,2,1,1,2,0,1115,0
619,,,2,2,4,2,2,4,0,1115,1
620,,,3,3,6,3,3,6,0,1115,0.666667
621,,,9,9,18,9,9,18,0,1115,0.138889
622,,,1,1,2,1,1,2,0,1115,0
623,,,3,3,6,3,3,6,0,1115,0
616,,,6,7,13,6,7,13,0,1115,0.095238
593,,,3,4,7,3,4,7,0,1115,0.333333
624,,,1,1,2,1,1,2,0,1115,0
625,,,17,21,38,17,21,38,0,1115,0.177866
626,,,6,9,15,6,9,15,0,1115,0.041667
628,,,16,14,30,16,14,30,0,1115,0.014706
629,,,2,2,4,2,2,4,0,1115,0
630,,,28,28,56,28,28,56,0,1115,0.055419
631,,,1,1,2,1,1,2,0,1115,0
627,,,4,4,8,4,4,8,0,1115,0
632,,,22,21,43,22,21,43,0,1115,0.057312
633,,,8,7,15,8,7,15,0,1115,0.089286
634,,,33,34,67,33,34,67,0,1115,0.037538
635,,,29,31,60,29,31,60,0,1115,0.103387
636,,,1,1,2,1,1,2,0,1115,0
637,,,1,2,3,1,2,3,0,1115,1
638,,,2,2,4,2,2,4,0,1115,0
639,,,2,2,4,2,2,4,0,1115,0
344,,,1,0,1,1,0,1,0,168,0
642,,,9,8,17,9,8,17,0,1115,0.013889
643,,,4,2,6,4,2,6,0,1115,0.333333
644,,,11,13,24,11,13,24,0,1115,0.057692
647,,,29,27,56,29,27,56,0,1115,0.063218
648,,,1,1,2,1,1,2,0,1115,0
649,,,2,2,4,2,2,4,0,1115,0
650,,,9,10,19,9,10,19,0,1115,0.088889
651,,,10,9,19,10,9,19,0,1115,0.044444
652,,,3,3,6,3,3,6,0,1115,0.333333
653,,,4,4,8,4,4,8,0,1115,0
654,,,16,14,30,16,14,30,0,1115,0.058333
655,,,2,3,5,2,3,5,0,1115,0
656,,,3,3,6,3,3,6,0,1115,0.333333
658,,,5,6,11,5,6,11,0,1115,0.133333
660,,,1,2,3,1,2,3,0,1115,0
661,,,3,4,7,3,4,7,0,1115,0
662,,,1,1,2,1,1,2,0,1115,0
663,,,2,2,4,2,2,4,0,1115,0
664,,,38,40,78,38,40,78,0,1115,0.070267
574,,,2,1,3,2,1,3,0,1115,0
659,,,1,2,3,1,2,3,0,1115,0
665,,,2,2,4,2,2,4,0,1115,0
666,,,4,4,8,4,4,8,0,1115,0.166667
667,,,8,8,16,8,8,16,0,1115,0
668,,,1,1,2,1,1,2,0,1115,0
670,,,2,2,4,2,2,4,0,1115,0
671,,,1,1,2,1,1,2,0,1115,0
672,,,3,1,4,3,1,4,0,1115,0
674,,,2,2,4,2,2,4,0,1115,0
675,,,1,1,2,1,1,2,0,1115,0
676,,,2,2,4,2,2,4,0,1115,0
677,,,2,2,4,2,2,4,0,1115,0
678,,,7,8,15,7,8,15,0,1115,0.035714
679,,,1,1,2,1,1,2,0,1115,0
680,,,8,8,16,8,8,16,0,1115,0
681,,,3,3,6,3,3,6,0,1115,0.333333
682,,,1,0,1,1,0,1,0,222,0
669,,,2,0,2,2,0,2,0,134,0
684,,,1,1,2,1,1,2,0,1115,0
685,,,2,3,5,2,3,5,0,1115,0
686,,,2,2,4,2,2,4,0,1115,0.5
687,,,47,46,93,47,46,93,0,1115,0.036341
688,,,5,6,11,5,6,11,0,1115,0.066667
689,,,6,6,12,6,6,12,0,1115,0.066667
690,,,2,1,3,2,1,3,0,1115,0
691,,,5,7,12,5,7,12,0,1115,0.047619
692,,,2,0,2,2,0,2,0,252,1
693,,,1,1,2,1,1,2,0,1115,0
694,,,1,0,1,1,0,1,0,795,0
695,,,2,1,3,2,1,3,0,794,0
696,,,2,2,4,2,2,4,0,794,0
683,,,1,1,2,1,1,2,0,1115,0
646,,,1,1,2,1,1,2,0,1115,0
698,,,1,1,2,1,1,2,0,1115,0
697,,,4,4,8,4,4,8,0,1115,0.5
699,,,2,2,4,2,2,4,0,1115,0
700,,,12,13,25,12,13,25,0,1115,0.115385
701,,,5,6,11,5,6,11,0,1115,0.066667
702,,,2,2,4,2,2,4,0,1115,0
703,,,3,2,5,3,2,5,0,1115,0
641,,,5,6,11,5,6,11,0,1115,0.066667
705,,,16,15,31,16,15,31,0,1115,0.161765
706,,,1,1,2,1,1,2,0,1115,0
708,,,3,3,6,3,3,6,0,1115,0
707,,,6,6,12,6,6,12,0,1115,0.066667
704,,,1,1,2,1,1,2,0,1115,0
709,,,4,3,7,4,3,7,0,1115,0.166667
710,,,23,28,51,23,28,51,0,1115,0.046798
711,,,1,1,2,1,1,2,0,1115,0
712,,,1,1,2,1,1,2,0,1115,0
714,,,17,17,34,17,17,34,0,1115,0.068421
717,,,1,1,2,1,1,2,0,1115,0
718,,,3,4,7,3,4,7,0,1115,0
719,,,1,1,2,1,1,2,0,1115,0
720,,,2,2,4,2,2,4,0,1115,0
721,,,1,1,2,1,1,2,0,1115,0
722,,,6,7,13,6,7,13,0,1115,0.089286
723,,,1,1,2,1,1,2,0,1115,0
724,,,2,3,5,2,3,5,0,1115,0
725,,,25,25,50,25,25,50,0,1115,0.037037
726,,,7,6,13,7,6,13,0,1115,0.107143
727,,,2,2,4,2,2,4,0,1115,0
640,,,8,7,15,8,7,15,0,1115,0.142857
728,,,2,2,4,2,2,4,0,1115,0
730,,,3,0,3,3,0,3,0,407,0
729,,,54,54,108,54,54,108,0,1115,0.139098
715,,,3,2,5,3,2,5,0,1115,0
731,,,1,1,2,1,1,2,0,1115,0
732,,,36,36,72,36,36,72,0,1115,0.026991
733,,,9,8,17,9,8,17,0,1115,0.022222
734,,,3,3,6,3,3,6,0,1115,0
735,,,9,7,16,9,7,16,0,1115,0.055556
736,,,1,1,2,1,1,2,0,1115,0
737,,,1,1,2,1,1,2,0,1115,0
738,,,1,1,2,1,1,2,0,1115,0
673,,,5,4,9,5,4,9,0,1115,0.1
716,,,5,4,9,5,4,9,0,1115,0.1
739,,,1,1,2,1,1,2,0,1115,0
740,,,1,1,2,1,1,2,0,1115,0
741,,,2,2,4,2,2,4,0,1115,0
742,,,17,16,33,17,16,33,0,1115,0.045752
743,,,3,3,6,3,3,6,0,1115,0.166667
744,,,4,3,7,4,3,7,0,1115,0.333333
745,,,1,1,2,1,1,2,0,1115,0
746,,,1,1,2,1,1,2,0,1115,0
747,,,1,1,2,1,1,2,0,1115,0
748,,,2,2,4,2,2,4,0,1115,0
749,,,1,1,2,1,1,2,0,1115,0
750,,,1,0,1,1,0,1,0,383,0
751,,,2,2,4,2,2,4,0,1115,0
576,,,5,6,11,5,6,11,0,1115,0.166667
752,,,1,1,2,1,1,2,0,1115,0
753,,,3,4,7,3,4,7,0,1115,0.333333
754,,,1,1,2,1,1,2,0,1115,0
755,,,7,7,14,7,7,14,0,1115,0
756,,,2,0,2,2,0,2,0,213,0
757,,,11,10,21,11,10,21,0,1115,0.009091
758,,,1,1,2,1,1,2,0,1115,0
759,,,1,1,2,1,1,2,0,1115,0
761,,,1,1,2,1,1,2,0,1115,0
763,,,3,1,4,3,1,4,0,1115,0
657,,,1,1,2,1,1,2,0,1115,0
764,,,2,2,4,2,2,4,0,1115,0
765,,,1,1,2,1,1,2,0,1115,0
766,,,1,1,2,1,1,2,0,1115,0
767,,,12,12,24,12,12,24,0,1115,0.090909
768,,,7,6,13,7,6,13,0,1115,0
769,,,4,4,8,4,4,8,0,1115,0
770,,,23,23,46,23,23,46,0,1115,0.06
772,,,1,1,2,1,1,2,0,1115,0
773,,,2,2,4,2,2,4,0,1115,1
774,,,2,1,3,2,1,3,0,1115,0
775,,,56,58,114,56,58,114,0,1115,0.035167
776,,,3,3,6,3,3,6,0,1115,0
777,,,16,10,26,16,10,26,0,1115,0.058333
760,,,9,7,16,9,7,16,0,1115,0.009091
778,,,2,2,4,2,2,4,0,1115,0
779,,,10,12,22,10,12,22,0,1115,0.318182
780,,,14,12,26,14,12,26,0,1115,0.027473
781,,,11,9,20,11,9,20,0,1115,0.075758
782,,,3,2,5,3,2,5,0,1115,0
783,,,1,1,2,1,1,2,0,1115,0
784,,,3,4,7,3,4,7,0,1115,0
785,,,1,1,2,1,1,2,0,1115,0
786,,,8,9,17,8,9,17,0,1115,0.055556
787,,,3,3,6,3,3,6,0,1115,0
788,,,4,4,8,4,4,8,0,1115,0.05
789,,,1,1,2,1,1,2,0,1115,0
790,,,2,2,4,2,2,4,0,1115,0
791,,,5,5,10,5,5,10,0,1115,0.05
792,,,2,3,5,2,3,5,0,1115,0.333333
793,,,3,3,6,3,3,6,0,1115,0.333333
794,,,3,3,6,3,3,6,0,1115,0
795,,,5,5,10,5,5,10,0,1115,0.1
796,,,1,1,2,1,1,2,0,1115,0
797,,,1,1,2,1,1,2,0,1115,0
798,,,2,3,5,2,3,5,0,1115,0
799,,,3,4,7,3,4,7,0,1115,0
800,,,1,1,2,1,1,2,0,1115,0
801,,,9,10,19,9,10,19,0,1115,0.077778
802,,,7,7,14,7,7,14,0,1115,0.142857
803,,,1,1,2,1,1,2,0,1115,0
804,,,6,10,16,6,10,16,0,1115,0.090909
805,,,4,2,6,4,2,6,0,1115,0.083333
806,,,1,0,1,1,0,1,0,235,0
808,,,1,1,2,1,1,2,0,1115,0
762,,,3,3,6,3,3,6,0,1115,0
809,,,1,1,2,1,1,2,0,1115,0
810,,,1,1,2,1,1,2,0,1115,0
811,,,3,3,6,3,3,6,0,1115,0.333333
812,,,4,4,8,4,4,8,0,1115,0.166667
813,,,1,1,2,1,1,2,0,1115,0
814,,,1,1,2,1,1,2,0,1115,0
815,,,2,2,4,2,2,4,0,1115,0
816,,,1,1,2,1,1,2,0,1115,0
817,,,2,2,4,2,2,4,0,1115,0
818,,,3,3,6,3,3,6,0,1115,0
819,,,2,1,3,2,1,3,0,216,0
820,,,7,5,12,7,5,12,0,1115,0.214286
821,,,1,1,2,1,1,2,0,1115,0
823,,,19,20,39,19,20,39,0,1115,0.161905
9,,,1,1,2,1,1,2,0,1115,0
824,,,8,8,16,8,8,16,0,1115,0.125
826,,,2,2,4,2,2,4,0,1115,1
827,,,9,6,15,9,6,15,0,1115,0.097222
828,,,1,2,3,1,2,3,0,1115,0
829,,,2,0,2,2,0,2,0,393,0
830,,,3,3,6,3,3,6,0,1115,0
831,,,1,0,1,1,0,1,0,167,0
833,,,2,2,4,2,2,4,0,1115,0
834,,,3,0,3,3,0,3,0,145,0
835,,,4,4,8,4,4,8,0,1115,0
836,,,1,1,2,1,1,2,0,1115,0
837,,,2,2,4,2,2,4,0,1115,0
838,,,8,9,17,8,9,17,0,1115,0.244444
839,,,2,2,4,2,2,4,0,1115,0
840,,,1,0,1,1,0,1,0,379,0
832,,,92,77,169,92,77,169,0,1115,0.022229
841,,,3,4,7,3,4,7,0,1115,0.333333
842,,,3,4,7,3,4,7,0,1115,0
843,,,1,1,2,1,1,2,0,1115,0
844,,,1,2,3,1,2,3,0,1115,0
845,,,2,2,4,2,2,4,0,1115,0
846,,,7,7,14,7,7,14,0,1115,0.107143
847,,,5,5,10,5,5,10,0,1115,0.05
848,,,1,1,2,1,1,2,0,1115,0
849,,,2,2,4,2,2,4,0,1115,0
850,,,2,1,3,2,1,3,0,1115,0
851,,,4,5,9,4,5,9,0,1115,0.1
852,,,1,1,2,1,1,2,0,1115,0
853,,,8,8,16,8,8,16,0,1115,0.013889
854,,,2,1,3,2,1,3,0,1115,0
855,,,1,1,2,1,1,2,0,1115,0
856,,,14,14,28,14,14,28,0,1115,0.114379
857,,,2,2,4,2,2,4,0,1115,0
858,,,1,0,1,1,0,1,0,253,0
859,,,1,1,2,1,1,2,0,1115,0
860,,,1,1,2,1,1,2,0,1115,0
861,,,9,4,13,9,4,13,0,1115,0.083333
862,,,11,10,21,11,10,21,0,1115,0.081818
863,,,2,2,4,2,2,4,0,1115,0
864,,,3,3,6,3,3,6,0,1115,0
771,,,1,0,1,1,0,1,0,394,0
865,,,2,1,3,2,1,3,0,1115,0
866,,,4,4,8,4,4,8,0,1115,0.166667
867,,,3,2,5,3,2,5,0,1115,0.333333
868,,,1,1,2,1,1,2,0,1115,0
869,,,2,1,3,2,1,3,0,1115,0
870,,,6,9,15,6,9,15,0,1115,0.319444
871,,,3,1,4,3,1,4,0,1115,0
872,,,4,3,7,4,3,7,0,1115,0.166667
873,,,2,2,4,2,2,4,0,1115,0
874,,,2,2,4,2,2,4,0,1115,0
875,,,5,5,10,5,5,10,0,1115,0
876,,,1,2,3,1,2,3,0,1115,0
877,,,2,2,4,2,2,4,0,1115,0
878,,,1,1,2,1,1,2,0,1115,0
879,,,2,2,4,2,2,4,0,1115,0
880,,,2,2,4,2,2,4,0,1115,1
883,,,1,1,2,1,1,2,0,794,0
882,,,53,56,109,53,56,109,0,1115,0.096875
884,,,1,1,2,1,1,2,0,1115,0
886,,,2,2,4,2,2,4,0,1115,1
887,,,1,1,2,1,1,2,0,1115,0
888,,,1,1,2,1,1,2,0,1115,0
890,,,1,0,1,1,0,1,0,250,0
891,,,2,2,4,2,2,4,0,1115,0.5
892,,,6,7,13,6,7,13,0,1115,0.095238
893,,,1,1,2,1,1,2,0,1115,0
822,,,4,0,4,4,0,4,0,75,0
894,,,13,12,25,13,12,25,0,1115,0.054167
895,,,1,0,1,1,0,1,0,489,0
896,,,7,0,7,7,0,7,0,64,0.095238
897,,,1,2,3,1,2,3,0,1115,0
898,,,2,2,4,2,2,4,0,1115,1
899,,,3,4,7,3,4,7,0,1115,0
900,,,12,12,24,12,12,24,0,1115,0.057692
901,,,1,1,2,1,1,2,0,1115,0
902,,,4,2,6,4,2,6,0,1115,0
903,,,5,6,11,5,6,11,0,1115,0
904,,,6,8,14,6,8,14,0,1115,0
906,,,9,7,16,9,7,16,0,1115,0.155556
907,,,6,7,13,6,7,13,0,1115,0
908,,,54,44,98,54,44,98,0,1115,0.029293
910,,,3,2,5,3,2,5,0,1115,0
911,,,2,4,6,2,4,6,0,1115,0.166667
912,,,2,3,5,2,3,5,0,1115,0
913,,,4,4,8,4,4,8,0,1115,0
909,,,1,1,2,1,1,2,0,1115,0
914,,,1,1,2,1,1,2,0,1115,0
915,,,3,3,6,3,3,6,0,1115,0.166667
916,,,1,1,2,1,1,2,0,1115,0
917,,,10,10,20,10,10,20,0,1115,0.018182
918,,,1,1,2,1,1,2,0,1115,0
919,,,1,1,2,1,1,2,0,1115,0
920,,,9,9,18,9,9,18,0,1115,0.166667
921,,,12,12,24,12,12,24,0,1115,0.075758
922,,,9,8,17,9,8,17,0,1115,0.013889
924,,,1,1,2,1,1,2,0,1115,0
925,,,21,21,42,21,21,42,0,1115,0.088745
926,,,3,3,6,3,3,6,0,1115,0
927,,,3,3,6,3,3,6,0,1115,0.5
928,,,7,5,12,7,5,12,0,1115,0.261905
929,,,14,9,23,14,9,23,0,1115,0.049451
930,,,2,1,3,2,1,3,0,1115,0
931,,,6,5,11,6,5,11,0,1115,0.333333
933,,,1,1,2,1,1,2,0,1115,0
934,,,2,2,4,2,2,4,0,1115,0
936,,,1,0,1,1,0,1,0,215,0
937,,,57,56,113,57,56,113,0,1115,0.050125
885,,,6,6,12,6,6,12,0,1115,0.066667
938,,,2,1,3,2,1,3,0,1115,0
923,,,31,31,62,31,31,62,0,1115,0.055258
939,,,2,2,4,2,2,4,0,1115,0
940,,,2,2,4,2,2,4,0,1115,0
942,,,2,1,3,2,1,3,0,1115,0
943,,,7,7,14,7,7,14,0,1115,0
944,,,1,1,2,1,1,2,0,1115,0
946,,,2,2,4,2,2,4,0,1115,0
947,,,1,1,2,1,1,2,0,1115,0
889,,,1,2,3,1,2,3,0,1115,0
941,,,2,3,5,2,3,5,0,1115,0
948,,,4,4,8,4,4,8,0,1115,0.166667
949,,,1,0,1,1,0,1,0,258,0
950,,,4,4,8,4,4,8,0,1115,0.166667
951,,,1,1,2,1,1,2,0,1115,0
952,,,1,1,2,1,1,2,0,1115,0
954,,,3,2,5,3,2,5,0,1115,0
932,,,1,2,3,1,2,3,0,1115,1
955,,,1,1,2,1,1,2,0,1115,0
956,,,1,1,2,1,1,2,0,1115,0
957,,,3,2,5,3,2,5,0,1115,0
959,,,3,2,5,3,2,5,0,1115,0.333333
960,,,2,2,4,2,2,4,0,1115,0
961,,,4,4,8,4,4,8,0,1115,0.083333
963,,,6,6,12,6,6,12,0,1115,0
964,,,1,1,2,1,1,2,0,1115,0
966,,,1,1,2,1,1,2,0,1115,0
967,,,10,10,20,10,10,20,0,1115,0.036364
968,,,1,2,3,1,2,3,0,1115,0
935,,,7,6,13,7,6,13,0,1115,0.166667
965,,,1,0,1,1,0,1,0,392,0
969,,,1,1,2,1,1,2,0,1115,0
825,,,1,1,2,1,1,2,0,1115,0
970,,,1,1,2,1,1,2,0,1115,0
971,,,1,0,1,1,0,1,0,150,0
972,,,6,7,13,6,7,13,0,1115,0.017857
973,,,2,2,4,2,2,4,0,1115,0
974,,,1,1,2,1,1,2,0,1115,0
975,,,5,4,9,5,4,9,0,1115,0.05
976,,,1,1,2,1,1,2,0,1115,0
977,,,2,2,4,2,2,4,0,1115,0
953,,,7,8,15,7,8,15,0,1115,0
978,,,16,14,30,16,14,30,0,1115,0.008333
979,,,1,1,2,1,1,2,0,1115,0
980,,,1,1,2,1,1,2,0,1115,0
981,,,2,2,4,2,2,4,0,1115,0
982,,,5,5,10,5,5,10,0,1115,0
983,,,1,1,2,1,1,2,0,1115,0
984,,,5,5,10,5,5,10,0,1115,0.366667
985,,,1,1,2,1,1,2,0,1115,0
986,,,2,2,4,2,2,4,0,1115,0
987,,,2,2,4,2,2,4,0,1115,0
988,,,12,13,25,12,13,25,0,1115,0.065934
989,,,1,1,2,1,1,2,0,1115,0
990,,,1,1,2,1,1,2,0,1115,0
991,,,2,0,2,2,0,2,0,180,0
993,,,1,1,2,1,1,2,0,1115,0
994,,,2,3,5,2,3,5,0,1115,0
995,,,4,2,6,4,2,6,0,1115,0
905,,,264,264,528,264,264,528,0,1115,0.041526
996,,,1,1,2,1,1,2,0,1115,0
997,,,3,2,5,3,2,5,0,1115,0.166667
999,,,1,1,2,1,1,2,0,1115,0
1000,,,1,1,2,1,1,2,0,1115,0
1001,,,13,10,23,13,10,23,0,1115,0.038462
1002,,,1,1,2,1,1,2,0,1115,0
1003,,,1,1,2,1,1,2,0,1115,0
1004,,,2,1,3,2,1,3,0,1115,0
998,,,1,0,1,1,0,1,0,384,0
1006,,,2,2,4,2,2,4,0,1115,1
1007,,,1,1,2,1,1,2,0,1115,0
1008,,,6,7,13,6,7,13,0,1115,0.047619
1009,,,3,3,6,3,3,6,0,1115,0
1010,,,5,4,9,5,4,9,0,1115,0.1
1011,,,3,3,6,3,3,6,0,1115,0.166667
1012,,,2,1,3,2,1,3,0,1115,0
1013,,,11,9,20,11,9,20,0,1115,0.127273
1015,,,1,1,2,1,1,2,0,1115,0
1016,,,1,1,2,1,1,2,0,1115,0
1017,,,1,1,2,1,1,2,0,1115,0
807,,,1,1,2,1,1,2,0,1115,0
1018,,,179,203,382,179,203,382,0,1115,0.038803
1019,,,3,6,9,3,6,9,0,1115,0
1020,,,4,4,8,4,4,8,0,1115,0.05
1021,,,2,3,5,2,3,5,0,1115,0
1022,,,1,2,3,1,2,3,0,1115,0
1023,,,2,1,3,2,1,3,0,1115,0
1024,,,2,2,4,2,2,4,0,1115,1
1025,,,2,2,4,2,2,4,0,1115,0
1026,,,10,9,19,10,9,19,0,1115,0.144444
1027,,,1,1,2,1,1,2,0,1115,0
1028,,,13,11,24,13,11,24,0,1115,0.019231
1029,,,1,1,2,1,1,2,0,1115,0
1030,,,1,2,3,1,2,3,0,1115,1
1031,,,1,1,2,1,1,2,0,1115,0
1032,,,1,1,2,1,1,2,0,1115,0
1033,,,1,1,2,1,1,2,0,1115,0
1034,,,11,11,22,11,11,22,0,1115,0.136364
1035,,,1,0,1,1,0,1,0,144,0
1036,,,2,3,5,2,3,5,0,1115,0.166667
1037,,,5,4,9,5,4,9,0,1115,0
1038,,,1,0,1,1,0,1,0,158,0
1039,,,1,1,2,1,1,2,0,1115,0
1005,,,13,11,24,13,11,24,0,1115,0.043956
1040,,,2,5,7,2,5,7,0,1115,0.05
1041,,,1,0,1,1,0,1,0,810,0
1042,,,2,2,4,2,2,4,0,1115,0
962,,,11,10,21,11,10,21,0,1115,0.172727
1044,,,13,13,26,13,13,26,0,1115,0.445055
1045,,,2,2,4,2,2,4,0,1115,0
1046,,,1,3,4,1,3,4,0,1115,0
1047,,,1,1,2,1,1,2,0,1115,0
1048,,,4,4,8,4,4,8,0,1115,0.166667
1049,,,1,1,2,1,1,2,0,1115,0
1050,,,3,3,6,3,3,6,0,1115,0.166667
1051,,,2,2,4,2,2,4,0,1115,0
1052,,,8,54,62,8,54,62,0,1115,0.141509
1053,,,46,47,93,46,47,93,0,1115,0.136525
1054,,,2,2,4,2,2,4,0,1115,0
1055,,,2,1,3,2,1,3,0,1115,0
1056,,,2,2,4,2,2,4,0,1115,0
1057,,,2,2,4,2,2,4,0,1115,0
1014,,,3,3,6,3,3,6,0,1115,0
1043,,,15,16,31,15,16,31,0,1115,0.036765
1058,,,1,1,2,1,1,2,0,1115,0
1059,,,1,1,2,1,1,2,0,1115,0
1060,,,1,2,3,1,2,3,0,1115,1
1061,,,1,1,2,1,1,2,0,1115,0
1062,,,6,5,11,6,5,11,0,1115,0
1063,,,3,3,6,3,3,6,0,1115,0
958,,,4,4,8,4,4,8,0,1115,0
1065,,,6,4,10,6,4,10,0,1115,0
1066,,,4,4,8,4,4,8,0,1115,0
992,,,1,1,2,1,1,2,0,1115,0
1068,,,4,2,6,4,2,6,0,1115,0
1069,,,2,1,3,2,1,3,0,1115,0
1070,,,1,1,2,1,1,2,0,1115,0
1071,,,1,1,2,1,1,2,0,1115,0
1073,,,5,5,10,5,5,10,0,1115,0.2
1074,,,4,4,8,4,4,8,0,1115,0
1075,,,1,1,2,1,1,2,0,1115,0
1076,,,2,0,2,2,0,2,0,214,0.5
1077,,,1,1,2,1,1,2,0,1115,0
1078,,,11,11,22,11,11,22,0,1115,0
1079,,,1,1,2,1,1,2,0,1115,0
1080,,,1,1,2,1,1,2,0,1115,0
1081,,,1,1,2,1,1,2,0,1115,0
1082,,,1,1,2,1,1,2,0,1115,0
1083,,,1,1,2,1,1,2,0,1115,0
1084,,,4,3,7,4,3,7,0,1115,0
1085,,,1,1,2,1,1,2,0,1115,0
1086,,,1,1,2,1,1,2,0,1115,0
1087,,,1,1,2,1,1,2,0,1115,0
1088,,,1,1,2,1,1,2,0,1115,0
1089,,,1,1,2,1,1,2,0,1115,0
1072,,,0,1,1,0,1,1,0,1117,0
1090,,,4,4,8,4,4,8,0,1115,0.166667
1091,,,1,0,1,1,0,1,0,70,0
1092,,,12,22,34,12,22,34,0,1115,0.064935
1093,,,1,1,2,1,1,2,0,1115,0.5
1094,,,29,31,60,29,31,60,0,1115,0.058712
1095,,,4,8,12,4,8,12,0,1115,0.214286
1096,,,3,3,6,3,3,6,0,1115,0
1097,,,1,1,2,1,1,2,0,1115,0
1100,,,13,12,25,13,12,25,0,1115,0.019231
1098,,,12,11,23,12,11,23,0,1115,0.041667
881,,,1,1,2,1,1,2,0,1115,0
1099,,,2,2,4,2,2,4,0,1115,0
1101,,,1,1,2,1,1,2,0,1115,0
1102,,,1,1,2,1,1,2,0,1115,0
1103,,,1,1,2,1,1,2,0,1115,0
1104,,,5,6,11,5,6,11,0,1115,0.071429
1105,,,2,3,5,2,3,5,0,1115,0
1106,,,2,2,4,2,2,4,0,1115,0.5
1107,,,6,7,13,6,7,13,0,1115,0.071429
1108,,,1,1,2,1,1,2,0,1115,0
461,,,1,1,2,1,1,2,0,1115,0
1109,,,1,1,2,1,1,2,0,1115,0
1110,,,2,2,4,2,2,4,0,1115,0
1111,,,1,1,2,1,1,2,0,1115,0
1112,,,2,3,5,2,3,5,0,1115,0
1113,,,5,5,10,5,5,10,0,1115,0.3
1114,,,2,2,4,2,2,4,0,1115,1
1116,,,2,0,2,2,0,2,0,136,0
1117,,,1,1,2,1,1,2,0,1115,0
1118,,,1,1,2,1,1,2,0,1115,0
1119,,,6,5,11,6,5,11,0,1115,0
1120,,,1,1,2,1,1,2,0,1115,0
1121,,,2,2,4,2,2,4,0,1115,0
1122,,,1,1,2,1,1,2,0,1115,0
1123,,,1,0,1,1,0,1,0,159,0
1124,,,1,1,2,1,1,2,0,1115,0
1125,,,1,1,2,1,1,2,0,1115,0
1126,,,1,1,2,1,1,2,0,1115,0
1127,,,2,3,5,2,3,5,0,1115,0.333333
1128,,,7,7,14,7,7,14,0,1115,0.095238
1129,,,3,3,6,3,3,6,0,1115,0
1130,,,2,4,6,2,4,6,0,1115,0.166667
1132,,,2,2,4,2,2,4,0,1115,0
1133,,,3,4,7,3,4,7,0,1115,0.166667
1134,,,3,3,6,3,3,6,0,1115,0
1136,,,1,0,1,1,0,1,0,1107,0
1137,,,1,0,1,1,0,1,0,1106,0
1138,,,1,0,1,1,0,1,0,229,0
1139,,,6,5,11,6,5,11,0,1115,0.125
1140,,,4,0,4,4,0,4,0,231,0.5
1141,,,2,0,2,2,0,2,0,234,0.5
1142,,,2,0,2,2,0,2,0,233,0.5
1143,,,6,4,10,6,4,10,0,1115,0.236111
1144,,,2,0,2,2,0,2,0,232,0.5
1145,,,6,2,8,6,2,8,0,1115,0.3
1146,,,1,1,2,1,1,2,0,1115,0
1147,,,2,3,5,2,3,5,0,1115,0
1135,,,1,1,2,1,1,2,0,1115,0
1148,,,1,0,1,1,0,1,0,146,0
1149,,,1,1,2,1,1,2,0,1115,0
1150,,,1,1,2,1,1,2,0,1115,0
1151,,,1,0,1,1,0,1,0,149,0
1152,,,1,1,2,1,1,2,0,1115,0
1067,,,2,2,4,2,2,4,0,1115,0
1153,,,1,1,2,1,1,2,0,1115,0
945,,,2,2,4,2,2,4,0,1115,1
1154,,,17,2,19,17,2,19,0,1115,0.198529
1155,,,1,0,1,1,0,1,0,249,0
1156,,,1,1,2,1,1,2,0,1115,0
1157,,,1,1,2,1,1,2,0,1115,0
1158,,,1,1,2,1,1,2,0,1115,0
1159,,,6,5,11,6,5,11,0,1115,0
1160,,,1,1,2,1,1,2,0,1115,0
1161,,,1,1,2,1,1,2,0,1115,0
1162,,,68,70,138,68,70,138,0,1115,0.030382
1163,,,1,1,2,1,1,2,0,1115,0
1164,,,2,2,4,2,2,4,0,1115,0
1165,,,3,3,6,3,3,6,0,1115,0
1166,,,4,4,8,4,4,8,0,1115,0
1167,,,1,1,2,1,1,2,0,1115,0
1168,,,3,3,6,3,3,6,0,1115,0
1170,,,2,1,3,2,1,3,0,1115,0
1171,,,1,1,2,1,1,2,0,1115,0
1172,,,1,0,1,1,0,1,0,520,0
1173,,,1,0,1,1,0,1,0,420,0
1174,,,3,3,6,3,3,6,0,1115,0.833333
1175,,,1,1,2,1,1,2,0,1115,0
1176,,,3,4,7,3,4,7,0,1115,0
1177,,,1,1,2,1,1,2,0,1115,0
1178,,,1,0,1,1,0,1,0,227,0
1179,,,2,3,5,2,3,5,0,1115,0.166667
1180,,,1,2,3,1,2,3,0,1115,0
1181,,,2,2,4,2,2,4,0,1115,0
1182,,,1,1,2,1,1,2,0,1115,0
1169,,,1,1,2,1,1,2,0,1115,0
1184,,,1,0,1,1,0,1,0,152,0
1185,,,39,31,70,39,31,70,0,1115,0.046716
1186,,,2,2,4,2,2,4,0,1115,0
1187,,,2,2,4,2,2,4,0,1115,0
1188,,,1,1,2,1,1,2,0,1115,0
